,feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,gene
4077,MA0882.1,14,0.439683324172786,0.461970809533787,237973,0.636965878309654,0.00169583971103048,0.00506352140133158,100,100,DLX6
4078,MA0884.1,14,0.110259163203491,0.153981708867423,203488,0.544662262716673,0.306061432618552,0.405307294660133,100,100,DUXA
4079,MA0886.1,14,-0.136867854100217,-0.119418495179091,179993,0.481774820398069,0.676205413015075,0.740550218751803,100,100,EMX2
4080,MA0887.1,14,0.0679016012986656,0.0952182538641597,198237,0.530607274012056,0.483044274422748,0.574750048326315,100,100,EVX1
4081,MA0888.1,14,0.054831178839537,0.0868018038263192,199979,0.535269964989668,0.418933810598533,0.519970788448768,100,100,EVX2
4082,MA0889.1,14,0.249293140813004,0.27226512781417,221789,0.593647284290318,0.0318617672418894,0.0665627018617689,100,100,GBX1
4083,MA0890.1,14,-0.0633102513210825,-0.0472129973057658,183053,0.489965310863909,0.818138126333887,0.865030065649205,100,100,GBX2
4084,MA0891.1,14,0.248492277202039,0.280036176696815,214637,0.574504020299568,0.0877434889622676,0.154282301425321,100,100,GSC2
4085,MA0892.1,14,0.355611945788472,0.405144436725044,232077,0.621184462693119,0.00548249337972539,0.0140502765561383,100,100,GSX1
4086,MA0894.1,14,0.229895681737768,0.249094277202159,216175,0.578620678579458,0.0715821075298959,0.129832303915255,100,100,HESX1
4087,MA0895.1,14,0.457224046271635,0.494399178883313,249445,0.667672187663944,0.000121730919314541,0.000472734183595732,100,100,HMBOX1
4088,MA0899.1,14,0.0086629280530997,0.0337746935012011,183232,0.490444427789852,0.826681103740136,0.871251059228826,100,100,HOXA10
4089,MA0903.1,14,0.164834717067175,0.198618919791975,211942,0.567290500101712,0.123047776813888,0.203898541160186,100,100,HOXB3
4090,MA0905.1,14,0.00443092846567742,0.0382157199961912,188030,0.503286902709821,0.939978203012487,0.956601611747434,100,100,HOXC10
4091,MA0906.1,14,0.224815555257087,0.244060094912596,207979,0.556683011959187,0.193941165242607,0.290586506374426,100,100,HOXC12
4092,MA0907.1,14,-0.19841433402733,-0.165051074152519,171078,0.457912656181411,0.334790128817888,0.434266703978941,100,100,HOXC13
4093,MA0908.1,14,0.291028838284394,0.321019251746552,222129,0.594557338786523,0.0302350971174356,0.06337356448787,100,100,HOXD11
4094,MA0914.1,14,0.465150036273341,0.511409178930727,239945,0.64224419438764,0.00111465174900645,0.00345869880941708,100,100,ISL2
4095,MA0852.2,14,-0.512104175835939,-0.517073556485878,132415,0.354426076808599,0.000849397982281536,0.00272928387200108,100,100,FOXK1
4096,MA0036.3,14,-0.511648464346984,-0.492132638488969,131984,0.353272448903117,0.00077208521940484,0.00251914563542317,100,100,GATA2
4097,MA1106.1,14,-0.285511910827985,-0.256734213329194,165809,0.443809488121112,0.197843054467432,0.293289586599261,100,100,HIF1A
4098,MA0147.3,14,0.455362499251494,0.523350259909904,243183,0.650911125148553,0.000543211476563234,0.00183878537253758,100,100,MYC
4099,MA0100.3,14,0.763662391389787,0.808768858185579,262986,0.703916446290725,2.96477246276796e-06,1.59042454994247e-05,100,100,MYB
4100,MA0104.4,14,0.400555039053833,0.477650521995381,238895,0.639433731972891,0.00139609998568535,0.00426923328955955,100,100,MYCN
4101,MA1109.1,14,0.787469881851561,0.880362094606633,263100,0.704221582210041,2.86541620703318e-06,1.55026364021539e-05,100,100,NEUROD1
4102,MA0161.2,14,0.297215460074711,0.35869698833591,221013,0.591570218734275,0.035857542284148,0.0727494367495695,100,100,NFIC
4103,MA0060.3,14,0.4266062449419,0.363947773065374,214493,0.574118585454117,0.0893965386926741,0.156753487513747,100,100,NFYA
4104,MA1110.1,14,0.0462805088514343,0.117137595632724,205277,0.549450755345232,0.257104213843445,0.358438560685878,100,100,NR1H4
4105,MA1111.1,14,0.231338491957028,0.328912450946015,216802,0.580298926135694,0.0657347440170804,0.122023733028774,100,100,NR2F2
4106,MA0014.3,14,0.12704224439919,0.198328960953988,206843,0.553642359289515,0.218950507826302,0.312857046171668,100,100,PAX5
4107,MA1114.1,14,0.47013977550587,0.540331695126382,235259,0.629701502125245,0.00295465305259214,0.00805111109878917,100,100,PBX3
4108,MA1115.1,14,-0.0789296054622673,0.0337425003964817,194285,0.520029228809113,0.646240464569105,0.720859709724928,100,100,POU5F1
4109,MA1116.1,14,0.769095664278068,0.816370370885012,276178,0.739226560743461,4.19431686054426e-08,3.44805528925262e-07,100,100,RBPJ
4110,MA1117.1,14,2.22185780702961,2.36789112968321,331882,0.888325606792219,5.61184692788944e-19,4.44037388169252e-17,100,100,RELB
4111,MA1118.1,14,0.501311187710013,0.561232240175933,251053,0.671976210104817,8.10575090137105e-05,0.000320683770035492,100,100,SIX1
4112,MA1119.1,14,0.901254299040537,0.978949290253191,284424,0.761298058907292,2.12053074754687e-09,2.35490519859152e-08,100,100,SIX2
4113,MA0442.2,14,0.125184179773231,0.135930626289013,203969,0.545949722165716,0.292328715299445,0.392042535560484,100,100,SOX10
4114,MA1120.1,14,0.504233577988402,0.537661808982704,244167,0.653544929925804,0.000433420109309205,0.00149920726334823,100,100,SOX13
4115,MA1121.1,14,0.513851640819028,0.542537037688932,242452,0.648954507981713,0.000640989796341822,0.00214680709568452,100,100,TEAD2
4116,MA1122.1,14,0.895771935014453,0.933241318342386,288970,0.773466022847721,3.6770438465217e-10,4.75014031601681e-09,100,100,TFDP1
4117,MA0750.2,14,-0.354864649724948,-0.352954946975894,146609,0.392418175394268,0.0136827216863167,0.031155261969203,100,100,ZBTB7A
4118,MA0103.3,14,0.0510208683053643,0.0941143001454548,190219,0.509146047686856,0.833999539810919,0.875492054229373,100,100,ZEB1
4119,MA1124.1,14,0.0249806984181473,0.0823902937978255,199383,0.533674692990439,0.440284695805973,0.542218312150157,100,100,ZNF24
4120,MA1125.1,14,0.109043680756268,0.155204553769843,207134,0.554421258873031,0.21233366884539,0.307318970502268,100,100,ZNF384
4121,MA1154.1,14,0.797061526245452,0.864133920718604,269641,0.721729424738493,3.74513136375455e-07,2.49544016132277e-06,100,100,ZNF282
4122,MA1155.1,14,-0.290553866206724,-0.25307676381562,166527,0.445731309086627,0.213618241739333,0.307318970502268,100,100,ZSCAN4
4123,MA0037.3,14,-0.462183214500267,-0.460523694590184,137169,0.367150779970236,0.0023302488129594,0.00652675884337744,100,100,GATA3
4124,MA0099.3,14,2.29627042597239,2.52053289026805,276077,0.738956221025471,4.34377455188933e-08,3.52514011711019e-07,100,100,FOS::JUN
4125,MA1126.1,14,0.409221384094674,0.453212338409969,231061,0.61846500572799,0.00662951418148468,0.0163559657257211,100,100,FOS::JUN(var.2)
4126,MA1127.1,14,0.56278865852973,0.571993020808291,237681,0.636184302095267,0.00180245989189894,0.00531452038930151,100,100,FOSB::JUN
4127,MA1128.1,14,2.49721614110397,2.74408244981866,280473,0.750722690335221,9.14159165885510e-09,8.63675749261982e-08,100,100,FOSL1::JUN
4128,MA1129.1,14,0.668792071416838,0.691426406769625,248497,0.665134741598056,0.000154041650125466,0.000585612859541505,100,100,FOSL1::JUN(var.2)
4129,MA1130.1,14,2.5195783446927,2.75553479184733,279775,0.748854401987131,1.17637183508834e-08,1.06377624515846e-07,100,100,FOSL2::JUN
4130,MA1131.1,14,0.416657268120084,0.432097553887525,233440,0.624832710570551,0.00422525901799501,0.0110520204892183,100,100,FOSL2::JUN(var.2)
4131,MA1132.1,14,1.53983035563807,1.71545642447405,260356,0.696876907099496,6.42446364063355e-06,3.20211455474098e-05,100,100,JUN::JUNB
4132,MA1133.1,14,0.492055339681509,0.507977969790501,235881,0.631366366527125,0.00260756572016713,0.00720781266753622,100,100,JUN::JUNB(var.2)
4133,MA1134.1,14,2.55539219074996,2.78013049244511,282543,0.756263316238584,4.28210735599875e-09,4.51762326057868e-08,100,100,FOS::JUNB
4134,MA1135.1,14,2.22033039655128,2.44850489735084,273896,0.733118489095406,9.16803787042815e-08,7.077278014611e-07,100,100,FOSB::JUNB
4135,MA1136.1,14,0.49663896448386,0.514693832262273,237435,0.635525850900954,0.0018970285814844,0.00553372853492915,100,100,FOSB::JUNB(var.2)
4136,MA1137.1,14,2.30661531153505,2.52749665604253,274178,0.733873299001081,8.33212448952309e-08,6.67624658464319e-07,100,100,FOSL1::JUNB
4137,MA1138.1,14,2.08537235636023,2.31111117323534,269648,0.721748161154592,3.73667319348523e-07,2.49544016132277e-06,100,100,FOSL2::JUNB
4138,MA1139.1,14,0.543721131393902,0.555328278019698,236595,0.633277480969154,0.00225534012883181,0.00634502356244682,100,100,FOSL2::JUNB(var.2)
4139,MA1141.1,14,2.55346107097048,2.78384915037158,281580,0.753685720709628,6.10565835687097e-09,6.0388777185927e-08,100,100,FOS::JUND
4140,MA1142.1,14,2.40352205135965,2.63019536985997,278563,0.745610325371249,1.8150018505498e-08,1.61816362168736e-07,100,100,FOSL1::JUND
4141,MA1143.1,14,0.380190264890478,0.405333087323799,221664,0.593312705431419,0.0324783893534317,0.0667494170802672,100,100,FOSL1::JUND(var.2)
4142,MA1144.1,14,2.19688714855796,2.42183238878966,272604,0.729660282009829,1.41544522040622e-07,1.02985841898521e-06,100,100,FOSL2::JUND
4143,MA1145.1,14,0.727485114506456,0.753469413889857,255294,0.683327801629533,2.65265929984907e-05,0.000115802299089963,100,100,FOSL2::JUND(var.2)
4144,MA1146.1,14,-0.0115992922195419,0.0359420540055254,187516,0.50191111444203,0.965089741671148,0.975881479996545,100,100,NR1H4::RXRA
4145,MA1147.1,14,-0.0416953070911861,0.0108911593730218,189709,0.507780965942549,0.858494908340997,0.892327219999756,100,100,NR4A2::RXRA
4146,MA1148.1,14,0.453913981989462,0.525221313967199,240115,0.642699221635743,0.00107436012238774,0.00335009831266719,100,100,PPARA::RXRA
4147,MA1149.1,14,-0.165562596718804,-0.116139525089603,174855,0.468022290981895,0.463667155942765,0.56129293752962,100,100,RARA::RXRG
4148,MA1150.1,14,0.0100574144827298,0.0791450390630526,202458,0.541905332919348,0.336884586170864,0.436089863080075,100,100,RORB
4149,MA1151.1,14,-0.156099010651657,-0.0967585608003853,182166,0.487591139281164,0.776141663586335,0.827100459680388,100,100,RORC
4150,MA1152.1,14,0.389645354085463,0.426834557828343,231407.5,0.619392458324857,0.00621611329836627,0.0156507079797373,100,100,SOX15
4151,MA0831.2,14,0.50714809396375,0.537000590531059,240355,0.643341613044828,0.00101976794505016,0.00319560945156808,100,100,TFE3
4152,MA0693.2,14,0.129538344424228,0.194913664495865,198629,0.531656513313562,0.468169439514205,0.562381535051915,100,100,VDR
4153,MA1418.1,14,2.58945805641331,2.76236288370271,330739,0.885266217706449,1.05288335729859e-18,6.66475165170008e-17,100,100,IRF3
4154,MA1419.1,14,2.8926698134486,3.11632404478621,317158,0.84891489384482,1.28253218130788e-15,6.24494515975298e-14,100,100,IRF4
4155,MA1420.1,14,1.58603350965657,1.71484514442456,304640,0.815408828599266,4.88777137697476e-13,1.23758371265001e-11,100,100,IRF5
4156,MA1421.1,14,-0.813163549612786,-0.823472284378424,102601,0.274625004014946,2.40408262020022e-07,1.69087144287415e-06,100,100,TCF7L1
4157,MA1463.1,14,0.172785802721966,0.200759250285609,210306,0.562911531996445,0.149372687287671,0.236974714418786,100,100,ARGFX
4158,MA1464.1,14,0.293393757900319,0.335045712703224,220466,0.590106101647734,0.0389244072221274,0.0774816030553668,100,100,ARNT2
4159,MA1466.1,14,0.340935240892902,0.378598022201225,224455,0.60078318219291,0.0209059757001691,0.0456326986834726,100,100,ATF6
4160,MA1467.1,14,1.25306316433359,1.34048880601512,294161,0.787360413700067,4.53109968316718e-11,7.17046524861206e-10,100,100,ATOH1(var.2)
4161,MA1468.1,14,0.526423150239979,0.579421901486607,254265,0.680573548463079,3.49915979833986e-05,0.00014966001029386,100,100,ATOH7
4162,MA1101.2,14,2.10426088113958,2.28154921375965,280850,0.75173178017366,7.97157956757026e-09,7.76309210195688e-08,100,100,BACH2
4163,MA1470.1,14,0.0182527974722828,0.0342228489701883,192930,0.516402393978651,0.707011410008482,0.768966018102009,100,100,BACH2(var.2)
4164,MA1471.1,14,0.115346434947513,0.172663406423107,201017,0.538048307833963,0.383238210518589,0.482285859360371,100,100,BARX2
4165,MA1472.1,14,1.60641199284502,1.68453250214524,310569,0.83127857303455,3.14810753056482e-14,9.96376033423766e-13,100,100,BHLHA15(var.2)
4166,MA1473.1,14,-0.0635660317559616,-0.0365928759364435,184141,0.492877485251764,0.870360738398516,0.901699422923503,100,100,CDX4
4167,MA1474.1,14,0.262467250923697,0.309398779761411,213594,0.571712294300918,0.100291274556384,0.172642824328595,100,100,CREB3L4
4168,MA1475.1,14,0.584026868254792,0.605009124148393,243223,0.651018190383401,0.000538284462946233,0.00183190357551057,100,100,CREB3L4(var.2)
4169,MA1476.1,14,0.0301785907673446,0.0660977725067395,193780,0.518677530219163,0.668641263768205,0.736086817330911,100,100,DLX5
4170,MA1478.1,14,0.466883059237658,0.509009352691273,246762,0.660490787036541,0.000235039226263945,0.000831172235894285,100,100,DMRTA2
4171,MA1479.1,14,-0.287798871753496,-0.268947271824436,156901,0.419966060320553,0.0666309403534593,0.122966137736851,100,100,DMRTC2
4172,MA1480.1,14,0.0780524904584021,0.0921136806646106,194470,0.520524405520284,0.638112486620323,0.71726173456246,100,100,DPRX
4173,MA1481.1,14,0.275056687774451,0.288885732798585,221704,0.593419770666267,0.0322799673962124,0.0667494170802672,100,100,DRGX
4174,MA1483.1,14,0.513605954027015,0.527149346940758,240879,0.644744167621332,0.000909379796300988,0.00289265030682676,100,100,ELF2
4175,MA1484.1,14,-0.00942211063302163,0.00667966841443016,189784,0.507981713257888,0.85488349839703,0.890034958035066,100,100,ETS2
4176,MA1485.1,14,0.611787575607457,0.670827714479011,241734,0.647032687016199,0.000752757394504902,0.00246888824208085,100,100,FERD3L
4177,MA1487.1,14,0.0710472665759894,0.114084775880459,200395,0.536383443432083,0.404398984433046,0.50690011316063,100,100,FOXE1
4178,MA1489.1,14,-0.14824138045893,-0.138546252601344,165317,0.442492585732487,0.187536664336606,0.285721126198499,100,100,FOXN3
4179,MA1491.1,14,0.560539553691051,0.624402131808888,255408,0.683632937548848,2.57189898888901e-05,0.000113846997200471,100,100,GLI3
4180,MA1493.1,14,-0.199671817176874,-0.172677011000644,171819,0.459896039656963,0.358066312030944,0.455826086634991,100,100,HES6
4181,MA1494.1,14,0.11618572715836,0.169622170321857,199450,0.533854027258809,0.437853819602386,0.540275765708207,100,100,HNF4A(var.2)
4182,MA1495.1,14,0.1493375256673,0.17867692847362,204542,0.547483431654907,0.276517536314622,0.378046653319991,100,100,HOXA1
4183,MA1496.1,14,-0.0274590004441374,0.0402263425725067,189853,0.508166400788,0.85156368215815,0.888039227028186,100,100,HOXA4
4184,MA1497.1,14,-0.261893017233428,-0.241758976341235,160114,0.428566075309686,0.101617180142578,0.174318902521008,100,100,HOXA6
4185,MA1498.1,14,-0.22368447157334,-0.215054206281753,169169,0.45280296784831,0.279424907309138,0.378749392562493,100,100,HOXA7
4186,MA1499.1,14,0.204607161578089,0.273283668112299,221669,0.593326088585775,0.0324535296100548,0.0667494170802672,100,100,HOXB4
4187,MA1500.1,14,-0.0981354739577988,-0.0820992310948779,176078,0.47129581053736,0.51066631555423,0.60083973558704,100,100,HOXB6
4188,MA1501.1,14,-0.0789377659729245,-0.0571870018380544,178547,0.477904412158328,0.612612917064929,0.696201035012747,100,100,HOXB7
4189,MA1502.1,14,-0.22368447157334,-0.215054206281753,169169,0.45280296784831,0.279424907309138,0.378749392562493,100,100,HOXB8
4190,MA1503.1,14,0.324761809869363,0.352136900528814,222449,0.595413860665303,0.0287698201047296,0.0609073449039927,100,100,HOXB9
4191,MA1504.1,14,0.00723467984631168,0.0733439118769942,198723,0.531908116615454,0.464640599155641,0.56129293752962,100,100,HOXC4
4192,MA1505.1,14,-0.130928483855879,-0.122716698059949,169516,0.453731758760613,0.288996096218046,0.389222401927709,100,100,HOXC8
4193,MA1506.1,14,0.116763214847952,0.147063616956843,194628,0.520947313197932,0.631204979016782,0.712461338960827,100,100,HOXD10
4194,MA1507.1,14,0.00723467984631168,0.0733439118769942,198723,0.531908116615454,0.464640599155641,0.56129293752962,100,100,HOXD4
4195,MA1508.1,14,0.867144444688098,0.916017021466649,264356,0.707583430584255,1.96215190928498e-06,1.15003903571981e-05,100,100,IKZF1
4196,MA1509.1,14,1.214983523759,1.26952566338089,298495,0.798960931895804,7.31117618115448e-12,1.40241652202145e-10,100,100,IRF6
4197,MA1511.1,14,0.0199495857429475,0.0321117123197479,187258,0.501220543677263,0.977708997689314,0.980807916857902,100,100,KLF10
4198,MA1512.1,14,0.0995466129721694,0.120998094102174,202665,0.542459395509684,0.330534978410774,0.429627600275195,100,100,KLF11
4199,MA1513.1,14,0.6523327561386,0.671224465628679,283004,0.757497243070203,3.60891766353492e-09,3.87194047630102e-08,100,100,KLF15
4200,MA1514.1,14,0.494093620594245,0.533810047441813,256516,0.686598644554127,1.89971497696552e-05,8.65122000301564e-05,100,100,KLF17
4201,MA1515.1,14,0.116586478714222,0.133162496521836,207718,0.555984411301806,0.199492846199078,0.294356577258779,100,100,KLF2
4202,MA1516.1,14,0.410519707988154,0.437567518477694,231932,0.620796351216796,0.00563440150459271,0.0143813554532548,100,100,KLF3
4203,MA1517.1,14,-0.271458838999431,-0.258059267327088,149847,0.40108510615518,0.0233986861196632,0.0502080281821925,100,100,KLF6
4204,MA1518.1,14,0.0103513855793049,0.0429233339475784,189609,0.50751330285543,0.863314718638533,0.895865929341298,100,100,LHX1
4205,MA1519.1,14,-0.00086116939483966,0.0105045801647445,190015,0.508600014989133,0.843779761550742,0.882830725721686,100,100,LHX5
4206,MA1520.1,14,0.0479583462020557,0.0879754930478626,193686,0.518425926917271,0.672844451410195,0.738146512552258,100,100,MAF
4207,MA1521.1,14,0.146331300208644,0.17470705444251,202127,0.541019368100984,0.347199662629611,0.446483032708763,100,100,MAFA
4208,MA1522.1,14,0.597402275357864,0.620509063241543,267789,0.71677230436505,6.76920407252242e-07,4.32818805849161e-06,100,100,MAZ
4209,MA1523.1,14,-0.0961628129868372,-0.0435969219069056,179196,0.47964154559373,0.640831677577479,0.717958321958485,100,100,MSANTD3
4210,MA1524.1,14,0.488131158378682,0.514051366763269,242085,0.647972184451987,0.000696032980127571,0.00231450488645515,100,100,MSGN1
4211,MA1525.1,14,0.581979019208863,0.665386082663394,252055,0.674658194237749,6.26193576122776e-05,0.00025572937657143,100,100,NFATC4
4212,MA1527.1,14,0.3628759114805,0.411027992955371,225874,0.604581321399128,0.01654244839871,0.0368710205506459,100,100,NFIC(var.2)
4213,MA1528.1,14,-0.0280210864326525,0.0255169077892152,184412,0.493602852217856,0.883466210688521,0.91229055687738,100,100,NFIX(var.2)
4214,MA1529.1,14,1.06066158052693,1.12374048498449,291919,0.78135940728686,1.13296652095789e-10,1.66783211108453e-09,100,100,NHLH2
4215,MA1530.1,14,0.441842852311664,0.486291950889423,244422,0.654227470797957,0.000408557998322223,0.00142097369746136,100,100,NKX6-3
4216,MA1531.1,14,0.56692684035681,0.659469157571584,239547,0.641178895300907,0.00121450684978278,0.00375016017518292,100,100,NR1D1
4217,MA1532.1,14,0.579914145147278,0.654269516050605,247026,0.661197417586535,0.000220556155803878,0.000788768624993529,100,100,NR1D2
4218,MA1533.1,14,0.220580638972639,0.265590591948237,213678,0.571937131294098,0.0992304504649332,0.17161987744345,100,100,NR1I2
4219,MA1534.1,14,-0.278693487659139,-0.239685112088237,160365,0.429237909658355,0.104874716962822,0.178937185545731,100,100,NR1I3
4220,MA1535.1,14,0.0603406731160949,0.10807867089052,198731,0.531929529662423,0.464340957126738,0.56129293752962,100,100,NR2C1
4221,MA1536.1,14,-0.189385926815866,-0.09323464023451,182409,0.488241560582863,0.787587594170658,0.837887306067272,100,100,NR2C2(var.2)
4222,MA1537.1,14,0.19233190112852,0.257367056538577,215209,0.576035053157889,0.0814191666776435,0.145178401428023,100,100,NR2F1(var.2)
4223,MA1538.1,14,0.227609606109554,0.288893367165117,215368,0.576460637466408,0.0797284559813659,0.142565289932781,100,100,NR2F1(var.3)
4224,MA1539.1,14,0.13186001303987,0.182775448502274,209694,0.561273433903277,0.160256468316664,0.250474924554193,100,100,NR2F6(var.3)
4225,MA1540.1,14,0.260175821838498,0.339563691874053,219397,0.587244783246432,0.0455639488279796,0.0884723300862303,100,100,NR5A1
4226,MA1541.1,14,0.202001693987665,0.275352608271083,210449,0.563294290211026,0.146912813879904,0.234246375783324,100,100,NR6A1
4227,MA1542.1,14,0.101897336054476,0.143263284687043,200344,0.536246935257652,0.406164499780586,0.507104789666886,100,100,OSR1
4228,MA1544.1,14,0.380061660259192,0.387037603961031,227606,0.609217246068029,0.0123157117942612,0.028348529330063,100,100,OVOL1
4229,MA1545.1,14,0.312205298413309,0.321859812272215,219855,0.588470680185437,0.0426107740031354,0.084026853408052,100,100,OVOL2
4230,MA1546.1,14,0.0917909143678367,0.110355862042406,197971,0.529895290200319,0.493282271366317,0.584733478979174,100,100,PAX3(var.2)
4231,MA1547.1,14,0.405511298495428,0.452599375347317,229928,0.615432382950932,0.00815937314720478,0.0192719522469426,100,100,PITX2
4232,MA1548.1,14,0.641464532082137,0.724808209555706,252707,0.676403357565765,5.28366565142646e-05,0.000220036865615326,100,100,PLAGL2
4233,MA1549.1,14,-0.288835587790464,-0.247752015185465,166500,0.445659040053104,0.213009062544807,0.307318970502268,100,100,POU6F1(var.2)
4234,MA1550.1,14,0.126113688203302,0.176504400578494,211124,0.565101016049079,0.135717884136315,0.221416032624451,100,100,PPARD
4235,MA1552.1,14,0.145413447278714,0.190698497896778,203796,0.545486665025,0.297219487581672,0.396084075029892,100,100,RARB(var.3)
4236,MA1553.1,14,0.125521715068244,0.190440417341973,199985,0.535286024774895,0.418722012939395,0.519970788448768,100,100,RARG(var.3)
4237,MA1554.1,14,-0.145887471206642,-0.140212661266054,173302,0.463865483238938,0.407621903283018,0.507922568460925,100,100,RFX7
4238,MA1555.1,14,0.100161221182172,0.152752473561375,203822,0.545556257427651,0.296480985719537,0.395933468271027,100,100,RXRB(var.2)
4239,MA1556.1,14,0.140000352785361,0.19420418703155,207022,0.554121476215458,0.214863048746035,0.308408865887166,100,100,RXRG(var.2)
4240,MA1557.1,14,-0.124815285494909,-0.100953694268099,176057,0.471239601289065,0.509838806104777,0.60083973558704,100,100,SMAD5
4241,MA1558.1,14,0.169956172555592,0.235839348845337,206848,0.553655742443871,0.218835580046541,0.312857046171668,100,100,SNAI1
4242,MA1559.1,14,-0.139523128954728,-0.0705909736944645,177279,0.474510444213659,0.559133638757516,0.643511987879105,100,100,SNAI3
4243,MA1560.1,14,-0.0252012670074866,0.00412885079715173,184371,0.493493110352138,0.881481323951645,0.911728232126457,100,100,SOHLH2
4244,MA1561.1,14,-0.225124670442847,-0.233613869601082,157591,0.421812935621674,0.0731603018441634,0.132315631621016,100,100,SOX12
4245,MA1562.1,14,0.12633742360081,0.148486913829561,202758,0.542708322180705,0.327707636537879,0.427709142120572,100,100,SOX14
4246,MA1563.1,14,-0.153840879569341,-0.138872560357752,174625,0.467406665881522,0.455105575855959,0.555748646074275,100,100,SOX18
4247,MA1564.1,14,0.31570818666481,0.328329261346152,226298,0.605716212888513,0.0154043094363784,0.0347008109367528,100,100,SP9
4248,MA1565.1,14,0.0514124754729918,0.135674920862019,202758,0.542708322180705,0.327707636535545,0.427709142120572,100,100,TBX18
4249,MA1566.1,14,-0.171610491357096,-0.0975708013401733,179156,0.479534480358883,0.639076806150438,0.71726173456246,100,100,TBX3
4250,MA1567.1,14,-0.408767910218838,-0.336107585557515,156489,0.418863288401623,0.0629664653302178,0.118272322118777,100,100,TBX6
4251,MA1568.1,14,0.373880769076103,0.405272049642287,224430,0.60071626642113,0.0209910915284075,0.0456610341494225,100,100,TCF21(var.2)
4252,MA1569.1,14,0.436790128320039,0.50749648512838,237674,0.636165565679168,0.00180508986366481,0.00531452038930151,100,100,TFAP2E
4253,MA1570.1,14,0.534992368733184,0.610236711853141,246814,0.660629971841843,0.000232117747825405,0.000825452440300458,100,100,TFAP4(var.2)
4254,MA1571.1,14,0.194354737222539,0.245604802462144,210739,0.564070513163671,0.142019528541519,0.227590788776662,100,100,TGIF2LX
4255,MA1572.1,14,0.223904977298625,0.269965931820666,214038,0.572900718407726,0.0947850988979198,0.164464846147614,100,100,TGIF2LY
4256,MA1573.1,14,0.348227316179774,0.379448684486663,232969,0.62357201743022,0.00462659971224021,0.0120026131879019,100,100,THAP11
4257,MA1574.1,14,0.369707493898044,0.426090596604311,236184,0.632177385681095,0.00245236320378399,0.00683852822905402,100,100,THRB
4258,MA1575.1,14,0.194417773772982,0.251397704731343,216897,0.580553206068458,0.0648841227428927,0.121155308838499,100,100,THRB(var.2)
4259,MA1576.1,14,0.12945089922487,0.213087909522582,207439,0.555237631288744,0.205554832318241,0.30049932761535,100,100,THRB(var.3)
4260,MA1577.1,14,0.198396272963053,0.217788102672509,209672,0.561214548024111,0.160658592278158,0.250484948059296,100,100,TLX2
4261,MA1578.1,14,0.768020643299286,0.843643117095125,269007,0.720032440766159,4.59283911190672e-07,2.99718263694531e-06,100,100,VEZF1
4262,MA1579.1,14,1.02185526993775,1.08184791824858,297717,0.796878513078018,1.01956544700569e-11,1.792735910985e-10,100,100,ZBTB26
4263,MA1580.1,14,0.034587353277817,0.0694105768667144,196796,0.526750248926671,0.539862523615891,0.628185620310403,100,100,ZBTB32
4264,MA1581.1,14,0.338432543277938,0.384053250529397,233287,0.624423186047259,0.00435202723103702,0.0113367622931952,100,100,ZBTB6
4265,MA1583.1,14,0.0513904727884568,0.0716047381260463,199637,0.534354557231721,0.431110127335758,0.532993575397529,100,100,ZFP57
4266,MA1584.1,14,-0.0659501379434788,-0.0232582999083164,188814,0.505385381312834,0.901798785234723,0.926686089372694,100,100,ZIC5
4267,MA1585.1,14,0.106083202381463,0.123249213006039,197187,0.527796811597306,0.524121194486729,0.610992110699999,100,100,ZKSCAN1
4268,MA1587.1,14,0.166694815018247,0.233498342732008,207270,0.554785280671513,0.209291284773939,0.305256643460607,100,100,ZNF135
4269,MA1588.1,14,0.620013808262005,0.689930535072632,261066,0.698777315018041,5.22688789258719e-06,2.7343967239733e-05,100,100,ZNF136
4270,MA1589.1,14,0.462943592086397,0.524527174157378,239290,0.640491001167011,0.00128330980216819,0.00394337429501195,100,100,ZNF140
4271,MA1592.1,14,0.424328289071364,0.487744273368836,242070,0.647932034988919,0.000698373512342706,0.00231450488645515,100,100,ZNF274
4272,MA1593.1,14,0.188259825454694,0.22547817748646,214846,0.575063436151647,0.0853882242386238,0.150979737271086,100,100,ZNF317
4273,MA1594.1,14,0.295976037737125,0.323018137327881,214975,0.575408721534031,0.0839601848046343,0.148870579779646,100,100,ZNF382
4274,MA1596.1,14,-0.0688254660657926,-0.0338308538406304,178239,0.477080009850002,0.599415980696605,0.684892266752619,100,100,ZNF460
4275,MA1597.1,14,0.303204410916852,0.354693218769141,226874,0.607257952270318,0.013968811378086,0.0316926795782381,100,100,ZNF528
4276,MA1599.1,14,0.489275814139813,0.55332595342128,247504,0.662476847142964,0.000196441640408128,0.00071464114010543,100,100,ZNF682
4277,MA1600.1,14,0.773298143602783,0.822022598960016,270217,0.723271164120298,3.10747894269059e-07,2.16157601178367e-06,100,100,ZNF684
4278,MA1601.1,14,0.986570324118065,1.04408975891823,286329,0.766397040716909,1.02703691868589e-09,1.18202612641485e-08,100,100,ZNF75D
4279,MA1602.1,14,0.0644796491489778,0.0894684805638486,198150,0.530374407126262,0.486380038741497,0.577633329312134,100,100,ZSCAN29
4280,MA1100.2,14,1.46464525847331,1.54081964467534,311769,0.834490530079978,1.77871965142285e-14,6.25516410750367e-13,100,100,ASCL1
